3.2	1	46	2	10	3.136	5.094	4.524
3.2	1	46	2	11	3.136	5.095	4.525
3.2	1	46	2	12	3.136	5.094	4.524
3.2	1	46	2	13	3.134	5.092	4.523
3.2	1	46	2	14	3.132	5.09	4.521
3.2	1	46	2	15	3.128	5.086	4.518
3.2	1	46	2	16	3.124	5.081	4.515
3.2	1	46	2	17	3.118	5.076	4.511
3.2	1	46	2	18	3.112	5.07	4.507
3.2	1	46	2	19	3.106	5.063	4.502
3.2	1	46	2	20	3.099	5.056	4.496
3.2	1	46	2	21	3.092	5.049	4.491
3.2	1	46	2	22	3.084	5.041	4.485
3.2	1	46	2	23	3.077	5.033	4.48
3.2	1	46	2	24	3.069	5.026	4.474
3.2	1	46	2	25	3.062	5.019	4.469
3.2	1	46	2	26	3.056	5.012	4.464
3.2	1	46	2	27	3.05	5.005	4.459
3.2	1	46	2	28	3.044	5	4.455
3.2	1	46	2	29	3.039	4.995	4.451
3.2	1	46	2	30	3.035	4.99	4.448
3.2	2	46	2	31	5.183	6.546	6.474
3.2	2	46	2	32	5.181	6.544	6.472
3.2	2	46	2	33	5.179	6.542	6.471
3.2	2	46	2	34	5.179	6.541	6.471
3.2	2	46	2	35	5.179	6.541	6.471
3.2	2	46	2	36	5.179	6.542	6.471
3.2	2	46	2	37	5.181	6.544	6.473
3.2	2	46	2	38	5.183	6.546	6.474
3.2	2	46	2	39	5.186	6.549	6.476
3.2	2	46	2	40	5.19	6.552	6.479
3.2	2	46	2	41	5.193	6.556	6.482
3.2	2	46	2	42	5.197	6.56	6.485
3.2	2	46	2	43	5.201	6.565	6.488
3.2	2	46	2	44	5.206	6.569	6.491
3.2	2	46	2	45	5.21	6.573	6.494
3.2	2	46	2	46	5.214	6.578	6.498
3.2	2	46	2	47	5.218	6.582	6.501
3.2	2	46	2	48	5.222	6.585	6.503
3.2	2	46	2	49	5.225	6.589	6.506
3.2	2	46	2	50	5.228	6.592	6.508
3.2	2	46	2	51	5.23	6.594	6.51
3.2	2	46	2	52	5.232	6.596	6.511
3.2	2	46	2	53	5.233	6.597	6.512
3.2	2	46	2	54	5.234	6.598	6.512
3.2	2	46	2	55	5.234	6.598	6.513
3.2	2	46	2	56	5.234	6.598	6.513
3.2	2	46	2	57	5.233	6.597	6.512
3.2	2	46	2	58	5.232	6.596	6.511
3.2	2	46	2	59	5.231	6.595	6.51
3.2	2	46	2	60	5.23	6.594	6.509
3.3	1	42.941	3	1	3.143	4.878	4.35
3.3	1	42.941	3	2	3.153	4.889	4.357
3.3	1	42.941	3	3	3.163	4.899	4.365
3.3	1	42.941	3	4	3.173	4.909	4.372
3.3	1	42.941	3	5	3.182	4.918	4.379
3.3	1	42.941	3	6	3.19	4.926	4.385
3.3	1	42.941	3	7	3.196	4.933	4.39
3.3	1	42.941	3	8	3.201	4.938	4.394
3.3	1	42.941	3	9	3.205	4.942	4.397
3.3	1	42.941	3	10	3.208	4.945	4.399
3.3	1	42.941	3	11	3.208	4.945	4.399
3.3	1	42.941	3	12	3.208	4.945	4.399
3.3	1	42.941	3	13	3.206	4.943	4.397
3.3	1	42.941	3	14	3.202	4.939	4.394
3.3	1	42.941	3	15	3.197	4.934	4.391
3.3	1	42.941	3	16	3.191	4.928	4.386
3.3	1	42.941	3	17	3.184	4.92	4.381
3.3	1	42.941	3	18	3.176	4.912	4.375
3.3	1	42.941	3	19	3.167	4.903	4.368
3.3	1	42.941	3	20	3.158	4.893	4.361
3.3	1	42.941	3	21	3.148	4.883	4.353
3.3	1	42.941	3	22	3.138	4.873	4.346
3.3	1	42.941	3	23	3.127	4.862	4.338
3.3	1	42.941	3	24	3.118	4.852	4.33
3.3	1	42.941	3	25	3.108	4.842	4.323
3.3	1	42.941	3	26	3.099	4.833	4.316
3.3	1	42.941	3	27	3.09	4.824	4.31
3.3	1	42.941	3	28	3.083	4.817	4.304
3.3	1	42.941	3	29	3.076	4.81	4.299
3.3	1	42.941	3	30	3.071	4.804	4.295
3.3	2	42.941	3	31	5.218	6.358	6.262
3.3	2	42.941	3	32	5.215	6.355	6.259
3.3	2	42.941	3	33	5.212	6.353	6.258
3.3	2	42.941	3	34	5.211	6.352	6.257
3.3	2	42.941	3	35	5.211	6.352	6.257
3.3	2	42.941	3	36	5.213	6.353	6.258
3.3	2	42.941	3	37	5.215	6.355	6.259
3.3	2	42.941	3	38	5.218	6.358	6.262
3.3	2	42.941	3	39	5.222	6.362	6.265
3.3	2	42.941	3	40	5.226	6.367	6.268
3.3	2	42.941	3	41	5.232	6.372	6.272
3.3	2	42.941	3	42	5.237	6.378	6.276
3.3	2	42.941	3	43	5.243	6.384	6.281
3.3	2	42.941	3	44	5.249	6.39	6.285
3.3	2	42.941	3	45	5.254	6.396	6.289
3.3	2	42.941	3	46	5.26	6.401	6.294
3.3	2	42.941	3	47	5.265	6.407	6.298
3.3	2	42.941	3	48	5.27	6.412	6.301
3.3	2	42.941	3	49	5.274	6.416	6.304
3.3	2	42.941	3	50	5.278	6.42	6.307
3.3	2	42.941	3	51	5.281	6.423	6.31
3.3	2	42.941	3	52	5.284	6.426	6.311
3.3	2	42.941	3	53	5.285	6.427	6.313
3.3	2	42.941	3	54	5.286	6.428	6.313
3.3	2	42.941	3	55	5.286	6.429	6.314
3.3	2	42.941	3	56	5.286	6.428	6.313
3.3	2	42.941	3	57	5.285	6.427	6.313
3.3	2	42.941	3	58	5.284	6.426	6.311
3.3	2	42.941	3	59	5.282	6.424	6.31
3.3	2	42.941	3	60	5.28	6.422	6.308
3.4	1	40.404	4	1	3.197	4.744	4.239
3.4	1	40.404	4	2	3.21	4.758	4.249
3.4	1	40.404	4	3	3.223	4.771	4.259
3.4	1	40.404	4	4	3.236	4.784	4.268
3.4	1	40.404	4	5	3.247	4.796	4.277
3.4	1	40.404	4	6	3.257	4.806	4.285
3.4	1	40.404	4	7	3.266	4.815	4.291
3.4	1	40.404	4	8	3.272	4.822	4.296
3.4	1	40.404	4	9	3.277	4.827	4.3
3.4	1	40.404	4	10	3.28	4.83	4.302
3.4	1	40.404	4	11	3.282	4.831	4.303
3.4	1	40.404	4	12	3.281	4.83	4.302
3.4	1	40.404	4	13	3.278	4.828	4.301
3.4	1	40.404	4	14	3.274	4.823	4.297
3.4	1	40.404	4	15	3.268	4.817	4.293
3.4	1	40.404	4	16	3.26	4.809	4.287
3.4	1	40.404	4	17	3.251	4.8	4.28
3.4	1	40.404	4	18	3.241	4.789	4.272
3.4	1	40.404	4	19	3.23	4.778	4.264
3.4	1	40.404	4	20	3.218	4.766	4.255
3.4	1	40.404	4	21	3.205	4.753	4.245
3.4	1	40.404	4	22	3.192	4.74	4.236
3.4	1	40.404	4	23	3.18	4.726	4.226
3.4	1	40.404	4	24	3.167	4.714	4.216
3.4	1	40.404	4	25	3.155	4.701	4.207
3.4	1	40.404	4	26	3.143	4.689	4.199
3.4	1	40.404	4	27	3.133	4.678	4.191
3.4	1	40.404	4	28	3.123	4.669	4.183
3.4	1	40.404	4	29	3.115	4.66	4.177
3.4	1	40.404	4	30	3.108	4.653	4.172
3.4	2	40.404	4	31	5.254	6.206	6.089
3.4	2	40.404	4	32	5.25	6.202	6.086
3.4	2	40.404	4	33	5.247	6.199	6.084
3.4	2	40.404	4	34	5.246	6.198	6.083
3.4	2	40.404	4	35	5.246	6.198	6.083
3.4	2	40.404	4	36	5.247	6.199	6.084
3.4	2	40.404	4	37	5.25	6.202	6.086
3.4	2	40.404	4	38	5.254	6.206	6.089
3.4	2	40.404	4	39	5.259	6.211	6.093
3.4	2	40.404	4	40	5.265	6.217	6.097
3.4	2	40.404	4	41	5.271	6.224	6.102
3.4	2	40.404	4	42	5.278	6.231	6.108
3.4	2	40.404	4	43	5.286	6.239	6.113
3.4	2	40.404	4	44	5.293	6.246	6.119
3.4	2	40.404	4	45	5.3	6.254	6.124
3.4	2	40.404	4	46	5.307	6.261	6.129
3.4	2	40.404	4	47	5.314	6.268	6.134
3.4	2	40.404	4	48	5.32	6.274	6.139
3.4	2	40.404	4	49	5.325	6.279	6.143
3.4	2	40.404	4	50	5.33	6.284	6.147
3.4	2	40.404	4	51	5.334	6.288	6.149
3.4	2	40.404	4	52	5.337	6.291	6.152
3.4	2	40.404	4	53	5.338	6.293	6.153
3.4	2	40.404	4	54	5.339	6.294	6.154
3.4	2	40.404	4	55	5.34	6.294	6.154
3.4	2	40.404	4	56	5.339	6.293	6.153
3.4	2	40.404	4	57	5.337	6.292	6.152
3.4	2	40.404	4	58	5.335	6.289	6.151
3.4	2	40.404	4	59	5.333	6.287	6.149
3.4	2	40.404	4	60	5.33	6.284	6.146
3.5	1	38.206	5	1	3.251	4.633	4.147
3.5	1	38.206	5	2	3.267	4.649	4.16
3.5	1	38.206	5	3	3.283	4.666	4.172
3.5	1	38.206	5	4	3.299	4.681	4.183
3.5	1	38.206	5	5	3.313	4.696	4.194
3.5	1	38.206	5	6	3.325	4.708	4.203
3.5	1	38.206	5	7	3.335	4.719	4.211
3.5	1	38.206	5	8	3.344	4.728	4.217
3.5	1	38.206	5	9	3.35	4.734	4.222
3.5	1	38.206	5	10	3.354	4.738	4.225
3.5	1	38.206	5	11	3.355	4.74	4.226
3.5	1	38.206	5	12	3.355	4.739	4.226
3.5	1	38.206	5	13	3.352	4.736	4.223
3.5	1	38.206	5	14	3.347	4.731	4.219
3.5	1	38.206	5	15	3.339	4.723	4.214
3.5	1	38.206	5	16	3.33	4.714	4.207
3.5	1	38.206	5	17	3.319	4.703	4.199
3.5	1	38.206	5	18	3.307	4.69	4.19
3.5	1	38.206	5	19	3.294	4.676	4.179
3.5	1	38.206	5	20	3.279	4.661	4.169
3.5	1	38.206	5	21	3.264	4.646	4.157
3.5	1	38.206	5	22	3.249	4.63	4.146
3.5	1	38.206	5	23	3.233	4.614	4.134
3.5	1	38.206	5	24	3.218	4.599	4.122
3.5	1	38.206	5	25	3.204	4.584	4.111
3.5	1	38.206	5	26	3.19	4.57	4.101
3.5	1	38.206	5	27	3.177	4.557	4.091
3.5	1	38.206	5	28	3.166	4.545	4.083
3.5	1	38.206	5	29	3.156	4.535	4.075
3.5	1	38.206	5	30	3.147	4.526	4.069
3.5	2	38.206	5	31	5.292	6.078	5.943
3.5	2	38.206	5	32	5.287	6.073	5.939
3.5	2	38.206	5	33	5.284	6.07	5.937
3.5	2	38.206	5	34	5.282	6.068	5.936
3.5	2	38.206	5	35	5.283	6.068	5.936
3.5	2	38.206	5	36	5.285	6.07	5.937
3.5	2	38.206	5	37	5.288	6.074	5.94
3.5	2	38.206	5	38	5.293	6.079	5.944
3.5	2	38.206	5	39	5.299	6.085	5.948
3.5	2	38.206	5	40	5.306	6.092	5.954
3.5	2	38.206	5	41	5.314	6.1	5.959
3.5	2	38.206	5	42	5.322	6.109	5.966
3.5	2	38.206	5	43	5.331	6.118	5.972
3.5	2	38.206	5	44	5.34	6.127	5.979
3.5	2	38.206	5	45	5.348	6.136	5.986
3.5	2	38.206	5	46	5.357	6.144	5.992
3.5	2	38.206	5	47	5.365	6.152	5.998
3.5	2	38.206	5	48	5.372	6.16	6.003
3.5	2	38.206	5	49	5.378	6.166	6.008
3.5	2	38.206	5	50	5.383	6.172	6.012
3.5	2	38.206	5	51	5.388	6.176	6.015
3.5	2	38.206	5	52	5.391	6.179	6.018
3.5	2	38.206	5	53	5.393	6.181	6.019
3.5	2	38.206	5	54	5.394	6.182	6.02
3.5	2	38.206	5	55	5.394	6.182	6.02
3.5	2	38.206	5	56	5.393	6.181	6.019
3.5	2	38.206	5	57	5.39	6.179	6.017
3.5	2	38.206	5	58	5.387	6.176	6.015
3.5	2	38.206	5	59	5.384	6.172	6.013
3.5	2	38.206	5	60	5.38	6.168	6.01
3.6	1	36.251	6	1	3.305	4.537	4.069
3.6	1	36.251	6	2	3.325	4.557	4.084
3.6	1	36.251	6	3	3.344	4.576	4.098
3.6	1	36.251	6	4	3.362	4.595	4.112
3.6	1	36.251	6	5	3.379	4.612	4.124
3.6	1	36.251	6	6	3.393	4.627	4.135
3.6	1	36.251	6	7	3.406	4.64	4.145
3.6	1	36.251	6	8	3.416	4.65	4.152
3.6	1	36.251	6	9	3.423	4.658	4.158
3.6	1	36.251	6	10	3.428	4.663	4.162
3.6	1	36.251	6	11	3.43	4.665	4.163
3.6	1	36.251	6	12	3.429	4.664	4.163
3.6	1	36.251	6	13	3.426	4.661	4.16
3.6	1	36.251	6	14	3.42	4.655	4.156
3.6	1	36.251	6	15	3.412	4.646	4.15
3.6	1	36.251	6	16	3.401	4.635	4.142
3.6	1	36.251	6	17	3.389	4.623	4.132
3.6	1	36.251	6	18	3.375	4.608	4.121
3.6	1	36.251	6	19	3.359	4.592	4.11
3.6	1	36.251	6	20	3.342	4.575	4.097
3.6	1	36.251	6	21	3.325	4.557	4.084
3.6	1	36.251	6	22	3.307	4.539	4.07
3.6	1	36.251	6	23	3.289	4.52	4.057
3.6	1	36.251	6	24	3.272	4.502	4.043
3.6	1	36.251	6	25	3.255	4.485	4.031
3.6	1	36.251	6	26	3.239	4.468	4.019
3.6	1	36.251	6	27	3.224	4.453	4.007
3.6	1	36.251	6	28	3.211	4.439	3.997
3.6	1	36.251	6	29	3.199	4.428	3.988
3.6	1	36.251	6	30	3.189	4.417	3.981
3.6	2	36.251	6	31	5.333	5.969	5.817
3.6	2	36.251	6	32	5.327	5.963	5.813
3.6	2	36.251	6	33	5.324	5.959	5.81
3.6	2	36.251	6	34	5.322	5.957	5.809
3.6	2	36.251	6	35	5.322	5.957	5.809
3.6	2	36.251	6	36	5.325	5.96	5.811
3.6	2	36.251	6	37	5.329	5.964	5.814
3.6	2	36.251	6	38	5.334	5.97	5.818
3.6	2	36.251	6	39	5.341	5.977	5.824
3.6	2	36.251	6	40	5.35	5.985	5.83
3.6	2	36.251	6	41	5.359	5.995	5.837
3.6	2	36.251	6	42	5.368	6.005	5.844
3.6	2	36.251	6	43	5.379	6.015	5.852
3.6	2	36.251	6	44	5.389	6.026	5.859
3.6	2	36.251	6	45	5.399	6.036	5.867
3.6	2	36.251	6	46	5.409	6.046	5.874
3.6	2	36.251	6	47	5.418	6.055	5.881
3.6	2	36.251	6	48	5.426	6.064	5.887
3.6	2	36.251	6	49	5.433	6.071	5.893
3.6	2	36.251	6	50	5.439	6.077	5.897
3.6	2	36.251	6	51	5.444	6.082	5.901
3.6	2	36.251	6	52	5.447	6.085	5.903
3.6	2	36.251	6	53	5.449	6.088	5.905
3.6	2	36.251	6	54	5.45	6.088	5.906
3.6	2	36.251	6	55	5.449	6.088	5.905
3.6	2	36.251	6	56	5.447	6.086	5.904
3.6	2	36.251	6	57	5.444	6.083	5.901
3.6	2	36.251	6	58	5.44	6.079	5.899
3.6	2	36.251	6	59	5.436	6.074	5.895
3.6	2	36.251	6	60	5.431	6.069	5.891
3.7	1	34.485	7	1	3.36	4.453	4.001
3.7	1	34.485	7	2	3.382	4.476	4.018
3.7	1	34.485	7	3	3.404	4.499	4.035
3.7	1	34.485	7	4	3.425	4.521	4.051
3.7	1	34.485	7	5	3.445	4.541	4.065
3.7	1	34.485	7	6	3.462	4.558	4.078
3.7	1	34.485	7	7	3.476	4.573	4.089
3.7	1	34.485	7	8	3.488	4.585	4.098
3.7	1	34.485	7	9	3.497	4.594	4.105
3.7	1	34.485	7	10	3.503	4.6	4.109
3.7	1	34.485	7	11	3.505	4.603	4.111
3.7	1	34.485	7	12	3.505	4.602	4.111
3.7	1	34.485	7	13	3.501	4.599	4.108
3.7	1	34.485	7	14	3.495	4.592	4.103
3.7	1	34.485	7	15	3.486	4.583	4.096
3.7	1	34.485	7	16	3.474	4.571	4.087
3.7	1	34.485	7	17	3.46	4.556	4.077
3.7	1	34.485	7	18	3.444	4.54	4.065
3.7	1	34.485	7	19	3.426	4.522	4.051
3.7	1	34.485	7	20	3.407	4.502	4.037
3.7	1	34.485	7	21	3.388	4.482	4.022
3.7	1	34.485	7	22	3.367	4.461	4.007
3.7	1	34.485	7	23	3.347	4.44	3.992
3.7	1	34.485	7	24	3.327	4.42	3.977
3.7	1	34.485	7	25	3.308	4.4	3.962
3.7	1	34.485	7	26	3.29	4.382	3.948
3.7	1	34.485	7	27	3.273	4.365	3.936
3.7	1	34.485	7	28	3.258	4.349	3.924
3.7	1	34.485	7	29	3.245	4.336	3.914
3.7	1	34.485	7	30	3.234	4.324	3.906
3.7	2	34.485	7	31	5.377	5.874	5.708
3.7	2	34.485	7	32	5.37	5.868	5.703
3.7	2	34.485	7	33	5.366	5.863	5.7
3.7	2	34.485	7	34	5.365	5.862	5.698
3.7	2	34.485	7	35	5.365	5.862	5.699
3.7	2	34.485	7	36	5.368	5.865	5.701
3.7	2	34.485	7	37	5.372	5.87	5.704
3.7	2	34.485	7	38	5.379	5.876	5.709
3.7	2	34.485	7	39	5.387	5.885	5.715
3.7	2	34.485	7	40	5.396	5.894	5.723
3.7	2	34.485	7	41	5.407	5.905	5.73
3.7	2	34.485	7	42	5.418	5.916	5.739
3.7	2	34.485	7	43	5.429	5.928	5.747
3.7	2	34.485	7	44	5.441	5.94	5.756
3.7	2	34.485	7	45	5.452	5.952	5.765
3.7	2	34.485	7	46	5.463	5.963	5.773
3.7	2	34.485	7	47	5.473	5.973	5.78
3.7	2	34.485	7	48	5.482	5.982	5.787
3.7	2	34.485	7	49	5.49	5.99	5.793
3.7	2	34.485	7	50	5.496	5.997	5.798
3.7	2	34.485	7	51	5.501	6.002	5.802
3.7	2	34.485	7	52	5.505	6.006	5.805
3.7	2	34.485	7	53	5.507	6.008	5.806
3.7	2	34.485	7	54	5.507	6.008	5.806
3.7	2	34.485	7	55	5.506	6.007	5.805
3.7	2	34.485	7	56	5.503	6.004	5.803
3.7	2	34.485	7	57	5.499	6	5.8
3.7	2	34.485	7	58	5.494	5.995	5.796
3.7	2	34.485	7	59	5.488	5.989	5.792
3.7	2	34.485	7	60	5.482	5.982	5.787
3.8	1	32.871	8	1	3.414	4.38	3.942
3.8	1	32.871	8	2	3.44	4.406	3.961
3.8	1	32.871	8	3	3.465	4.432	3.98
3.8	1	32.871	8	4	3.489	4.457	3.998
3.8	1	32.871	8	5	3.511	4.479	4.015
3.8	1	32.871	8	6	3.531	4.499	4.03
3.8	1	32.871	8	7	3.547	4.517	4.042
3.8	1	32.871	8	8	3.561	4.531	4.053
3.8	1	32.871	8	9	3.571	4.541	4.06
3.8	1	32.871	8	10	3.578	4.548	4.066
3.8	1	32.871	8	11	3.581	4.552	4.068
3.8	1	32.871	8	12	3.581	4.551	4.068
3.8	1	32.871	8	13	3.578	4.548	4.065
3.8	1	32.871	8	14	3.571	4.54	4.06
3.8	1	32.871	8	15	3.561	4.53	4.052
3.8	1	32.871	8	16	3.548	4.517	4.043
3.8	1	32.871	8	17	3.532	4.501	4.031
3.8	1	32.871	8	18	3.514	4.483	4.017
3.8	1	32.871	8	19	3.495	4.463	4.003
3.8	1	32.871	8	20	3.474	4.441	3.987
3.8	1	32.871	8	21	3.452	4.419	3.97
3.8	1	32.871	8	22	3.43	4.396	3.953
3.8	1	32.871	8	23	3.407	4.373	3.936
3.8	1	32.871	8	24	3.385	4.35	3.92
3.8	1	32.871	8	25	3.364	4.328	3.904
3.8	1	32.871	8	26	3.344	4.307	3.888
3.8	1	32.871	8	27	3.325	4.288	3.874
3.8	1	32.871	8	28	3.308	4.271	3.862
3.8	1	32.871	8	29	3.294	4.256	3.851
3.8	1	32.871	8	30	3.282	4.244	3.841
3.8	2	32.871	8	31	5.424	5.793	5.612
3.8	2	32.871	8	32	5.417	5.786	5.606
3.8	2	32.871	8	33	5.412	5.781	5.603
3.8	2	32.871	8	34	5.41	5.779	5.602
3.8	2	32.871	8	35	5.411	5.78	5.602
3.8	2	32.871	8	36	5.414	5.783	5.604
3.8	2	32.871	8	37	5.42	5.789	5.609
3.8	2	32.871	8	38	5.427	5.796	5.614
3.8	2	32.871	8	39	5.436	5.806	5.621
3.8	2	32.871	8	40	5.447	5.816	5.629
3.8	2	32.871	8	41	5.458	5.828	5.638
3.8	2	32.871	8	42	5.471	5.841	5.647
3.8	2	32.871	8	43	5.483	5.854	5.657
3.8	2	32.871	8	44	5.496	5.867	5.666
3.8	2	32.871	8	45	5.509	5.88	5.676
3.8	2	32.871	8	46	5.52	5.892	5.685
3.8	2	32.871	8	47	5.531	5.904	5.693
3.8	2	32.871	8	48	5.541	5.914	5.7
3.8	2	32.871	8	49	5.55	5.922	5.707
3.8	2	32.871	8	50	5.556	5.929	5.712
3.8	2	32.871	8	51	5.562	5.934	5.716
3.8	2	32.871	8	52	5.565	5.938	5.718
3.8	2	32.871	8	53	5.566	5.939	5.719
3.8	2	32.871	8	54	5.566	5.939	5.719
3.8	2	32.871	8	55	5.564	5.937	5.718
3.8	2	32.871	8	56	5.56	5.933	5.715
3.8	2	32.871	8	57	5.555	5.928	5.711
3.8	2	32.871	8	58	5.549	5.921	5.706
3.8	2	32.871	8	59	5.541	5.914	5.701
3.8	2	32.871	8	60	5.534	5.906	5.695
3.9	1	31.382	9	1	3.469	4.315	3.889
3.9	1	31.382	9	2	3.497	4.344	3.911
3.9	1	31.382	9	3	3.526	4.373	3.932
3.9	1	31.382	9	4	3.553	4.401	3.953
3.9	1	31.382	9	5	3.578	4.427	3.972
3.9	1	31.382	9	6	3.6	4.449	3.988
3.9	1	31.382	9	7	3.619	4.469	4.003
3.9	1	31.382	9	8	3.634	4.485	4.014
3.9	1	31.382	9	9	3.646	4.497	4.023
3.9	1	31.382	9	10	3.654	4.505	4.029
3.9	1	31.382	9	11	3.658	4.509	4.032
3.9	1	31.382	9	12	3.658	4.509	4.033
3.9	1	31.382	9	13	3.655	4.506	4.03
3.9	1	31.382	9	14	3.647	4.498	4.024
3.9	1	31.382	9	15	3.637	4.487	4.016
3.9	1	31.382	9	16	3.623	4.473	4.005
3.9	1	31.382	9	17	3.606	4.455	3.993
3.9	1	31.382	9	18	3.586	4.436	3.978
3.9	1	31.382	9	19	3.565	4.414	3.962
3.9	1	31.382	9	20	3.542	4.39	3.945
3.9	1	31.382	9	21	3.518	4.366	3.927
3.9	1	31.382	9	22	3.494	4.341	3.908
3.9	1	31.382	9	23	3.469	4.315	3.89
3.9	1	31.382	9	24	3.445	4.291	3.871
3.9	1	31.382	9	25	3.422	4.267	3.854
3.9	1	31.382	9	26	3.4	4.244	3.837
3.9	1	31.382	9	27	3.38	4.223	3.822
3.9	1	31.382	9	28	3.361	4.205	3.808
3.9	1	31.382	9	29	3.346	4.188	3.796
3.9	1	31.382	9	30	3.332	4.175	3.786
3.9	2	31.382	9	31	5.474	5.723	5.527
3.9	2	31.382	9	32	5.466	5.715	5.521
3.9	2	31.382	9	33	5.461	5.71	5.518
3.9	2	31.382	9	34	5.46	5.709	5.517
3.9	2	31.382	9	35	5.461	5.71	5.517
3.9	2	31.382	9	36	5.464	5.713	5.52
3.9	2	31.382	9	37	5.47	5.72	5.525
3.9	2	31.382	9	38	5.478	5.728	5.531
3.9	2	31.382	9	39	5.489	5.738	5.538
3.9	2	31.382	9	40	5.5	5.75	5.547
3.9	2	31.382	9	41	5.513	5.763	5.557
3.9	2	31.382	9	42	5.526	5.777	5.567
3.9	2	31.382	9	43	5.54	5.792	5.578
3.9	2	31.382	9	44	5.554	5.806	5.588
3.9	2	31.382	9	45	5.568	5.82	5.598
3.9	2	31.382	9	46	5.581	5.833	5.608
3.9	2	31.382	9	47	5.593	5.845	5.617
3.9	2	31.382	9	48	5.603	5.856	5.625
3.9	2	31.382	9	49	5.612	5.865	5.632
3.9	2	31.382	9	50	5.619	5.872	5.637
3.9	2	31.382	9	51	5.624	5.877	5.641
3.9	2	31.382	9	52	5.627	5.88	5.643
3.9	2	31.382	9	53	5.628	5.881	5.644
3.9	2	31.382	9	54	5.626	5.88	5.643
3.9	2	31.382	9	55	5.623	5.877	5.64
3.9	2	31.382	9	56	5.618	5.872	5.637
3.9	2	31.382	9	57	5.612	5.865	5.632
3.9	2	31.382	9	58	5.604	5.857	5.626
3.9	2	31.382	9	59	5.595	5.847	5.619
3.9	2	31.382	9	60	5.586	5.838	5.612
4	1	30	10	1	3.523	4.256	3.843
4	1	30	10	2	3.555	4.289	3.867
4	1	30	10	3	3.587	4.321	3.89
